Index,Time,sensor0_raw_v,sensor0_filtered_v,sensor0_delta_v,sensor0_threshold_v,sensor0_hit_count
5548,5.548416,0.414212435,0.990547359,-0.0274761319,0.0647514462,0
5549,5.549417,1.5158242,0.990637898,-0.0273855925,0.0647618026,0
5550,5.550521,1.01296699,0.990566671,-0.02745682,0.0647722408,0
5551,5.551428,1.19106221,0.990563929,-0.0274595618,0.0647826716,0
5552,5.552419,1.25553107,0.990599751,-0.0274237394,0.0647930652,0
5553,5.553412,0.445641011,0.990686536,-0.0273369551,0.0648033619,0
5554,5.554419,0.445641011,0.990972638,-0.0270508528,0.0648133606,0
5555,5.555412,0.956556737,0.99078095,-0.0272425413,0.0648235604,0
5556,5.556413,1.4481318,0.990990281,-0.0270332098,0.0648335367,0
5557,5.557415,0.861465216,0.991352379,-0.0266711116,0.0648431405,0
5558,5.558413,0.7131868,0.991805792,-0.0262176991,0.0648522824,0
5559,5.559414,1.08710623,0.992505193,-0.0255182981,0.0648607314,0
5560,5.560452,1.16930401,0.993021429,-0.0250020623,0.0648686811,0
5561,5.561413,1.16930401,0.99424535,-0.0237781405,0.0648754984,0
5562,5.562419,0.879999995,0.995821714,-0.0222017765,0.0648809299,0
5563,5.563413,0.524615347,0.997243583,-0.0207799077,0.0648851916,0
5564,5.564419,1.30468857,0.998718917,-0.0193045735,0.0648883283,0
5565,5.565413,1.39575088,1.00020885,-0.0178146362,0.0648904145,0
5566,5.566413,1.58593404,1.00169992,-0.0163235664,0.0648915321,0
5567,5.567415,0.443223447,1.00312364,-0.0148998499,0.0648918003,0
5568,5.568414,1.46586072,1.00464249,-0.0133810043,0.0648912489,0
5569,5.569416,1.46586072,1.00616539,-0.0116081238,0.0648898557,0
5570,5.570415,1.43201458,1.00762331,-0.0101501942,0.0648878589,0
5571,5.571522,1.70117211,1.00908411,-0.00868940353,0.0648853332,0
5572,5.572416,0.417435884,1.01009846,-0.00767505169,0.0648824945,0
5573,5.573415,0.869523823,1.0111016,-0.00667190552,0.0648793876,0
5574,5.574417,0.410183132,1.01237845,-0.00539505482,0.0648759753,0
5575,5.575416,0.984761894,1.01388597,-0.00388753414,0.0648723021,0
5576,5.576413,0.984761894,1.01541424,-0.00235927105,0.0648684502,0
5577,5.577420,0.535897434,1.01710522,-0.000668287277,0.0648645014,0
5578,5.578415,0.846153855,1.01893699,0.00116348267,0.0648605675,0
5579,5.579413,0.858241737,1.02009225,0.00231873989,0.064856708,0
5580,5.580416,0.762344301,1.02159393,0.00382041931,0.0648530275,0
5581,5.581414,1.66813183,1.02282727,0.00505375862,0.0648495555,0
5582,5.582428,1.11128199,1.02363992,0.00586640835,0.0648462623,0
5583,5.583419,0.822783887,1.02438509,0.00661158562,0.0648431331,0
5584,5.584414,0.822783887,1.02476358,0.00699007511,0.0648401082,0
5585,5.585412,0.738974333,1.02442765,0.00665414333,0.0648369938,0
5586,5.586418,1.55772889,1.02412665,0.00635313988,0.064833805,0
5587,5.587417,0.420659333,1.0237447,0.00597119331,0.0648305267,0
5588,5.588419,0.957362592,1.02372444,0.00595092773,0.064827241,0
5589,5.589418,0.41663003,1.02370155,0.00592803955,0.0648239553,0
5590,5.590420,0.518168509,1.02352893,0.0057554245,0.0648206323,0
5591,5.591419,0.786520123,1.02342379,0.00565028191,0.064817287,0
5592,5.592438,0.786520123,1.02375305,0.00597953796,0.0648140162,0
5593,5.593432,0.561684966,1.02387798,0.0061044693,0.0648107678,0
5594,5.594416,0.414212435,1.02387989,0.00610637665,0.0648075193,0
5595,5.595418,1.01377285,1.02356648,0.00579297543,0.0648042038,0
5596,5.596420,0.73010987,1.02339005,0.00561654568,0.064800851,0
5597,5.597414,1.27164829,1.0233947,0.00562119484,0.0647974983,0
5598,5.598419,0.698681295,1.02300072,0.00522720814,0.064794071,0
5599,5.599412,0.698681295,1.02285731,0.00508379936,0.0647906065,0
5600,5.600418,1.47956038,1.0223887,0.00461518764,0.06478706,0
5601,5.601419,1.10483515,1.02168572,0.00392007828,0.0647834018,0
5602,5.602418,0.826007307,1.02073002,0.0029643774,0.0647796094,0
5603,5.603432,0.588278353,1.01932442,0.00155878067,0.0647757053,0
5604,5.604414,0.601978004,1.01853681,0.000771164894,0.0647717565,0
5605,5.605416,0.995238066,1.01832211,0.000556468964,0.0647678152,0
5606,5.606441,1.69391942,1.01831555,0.000549912453,0.0647638664,0
5607,5.607434,1.69391942,1.01840317,0.000637531281,0.0647599176,0
5608,5.608416,1.3901099,1.01818216,0.000416517258,0.0647559762,0
5609,5.609418,1.04036629,1.01811135,0.00034570694,0.0647520274,0
5610,5.610416,1.31838822,1.01863635,0.000870704651,0.064748086,0
5611,5.611418,1.03069592,1.01862216,0.000856518745,0.0647441447,0
5612,5.612416,0.413406581,1.01855052,0.000784873962,0.0647402033,0
5613,5.613417,1.15399265,1.01848364,0.000717997551,0.064736262,0
5614,5.614484,1.15399265,1.01813757,0.000371932983,0.0647323132,0
5615,5.615416,0.411794871,1.01811528,0.000349640846,0.0647283643,0
5616,5.616417,1.38849819,1.01827395,0.000508308411,0.0647244155,0
5617,5.617419,0.589084268,1.01784015,7.4505806e-05,0.0647204742,0
5618,5.618417,1.45296705,1.01780319,3.75509262e-05,0.0647165179,0
5619,5.619419,0.913846135,1.01782179,5.61475754e-05,0.0647125691,0
5620,5.620417,0.655164838,1.01792061,0.000154972076,0.0647086203,0
5621,5.621418,1.38285708,1.01783979,7.41481781e-05,0.0647046715,0
5622,5.622416,1.38285708,1.01799631,0.000230669975,0.0647007227,0
5623,5.623418,1.02263737,1.01884711,0.00108146667,0.0646967962,0
5624,5.624416,0.759120882,1.01928341,0.00151777267,0.0646928921,0
5625,5.625430,1.07985342,1.01936686,0.00160121918,0.064688988,0
5626,5.626416,1.10725272,1.01923859,0.00147294998,0.0646850839,0
5627,5.627417,1.22813189,1.01940596,0.00164031982,0.0646811873,0
5628,5.628416,0.427106231,1.01968133,0.00191569328,0.0646773055,0
5629,5.629417,0.427106231,1.01971459,0.00194895267,0.0646734387,0
5630,5.630415,1.61333334,1.0191294,0.00136375427,0.0646695197,0
5631,5.631416,0.455311358,1.01861215,0.000846505165,0.0646655932,0
5632,5.632414,1.52307689,1.01813149,0.00036585331,0.0646616444,0
5633,5.633416,1.39333332,1.0176909,-0.000121593475,0.064657703,0
5634,5.634415,1.63428569,1.01728761,-0.000524878502,0.0646537542,0
5635,5.635434,0.530256391,1.01650941,-0.00130307674,0.0646498427,0
5636,5.636417,0.64710623,1.01565063,-0.00216186047,0.0646498427,0
5637,5.637416,0.64710623,1.01504052,-0.00277197361,0.0646421909,0
5638,5.638418,1.07340658,1.01424706,-0.00356543064,0.064638488,0
5639,5.639417,0.903369963,1.01375258,-0.00405991077,0.0646348521,0
5640,5.640419,0.622930408,1.01316094,-0.00465154648,0.064631328,0
5641,5.641418,1.2917949,1.01242101,-0.00539147854,0.064627938,0
5642,5.642413,1.02666664,1.01203287,-0.00577962399,0.0646246299,0
5643,5.643419,0.928351641,1.01138902,-0.00642347336,0.0646214709,0
5644,5.644414,0.928351641,1.01066816,-0.00714433193,0.0646214709,0
5645,5.645433,0.462564081,1.01031482,-0.00749766827,0.0646156371,0
5646,5.646416,1.64879119,1.0102222,-0.00759029388,0.0646127909,0
5647,5.647415,1.29743588,1.00988376,-0.00792872906,0.0646100491,0
5648,5.648418,0.562490821,1.00944352,-0.00836896896,0.0646074489,0
5649,5.649416,1.13868129,1.00915444,-0.00865805149,0.064604938,0
5650,5.650419,1.33853483,1.00902689,-0.00878560543,0.0646024719,0
5651,5.651418,0.867912054,1.00926328,-0.00854921341,0.0646024719,0
5652,5.652420,0.867912054,1.00931227,-0.00850021839,0.0645999238,0
5653,5.653418,1.84219778,1.0093447,-0.00846779346,0.0645947978,0
5654,5.654413,0.921098888,1.00963664,-0.00817584991,0.0645921305,0
5655,5.655456,1.50615382,1.01029718,-0.00751531124,0.0645892695,0
5656,5.656418,1.3627106,1.01079404,-0.00701844692,0.0645862669,0
5657,5.657417,0.411794871,1.01157594,-0.00623655319,0.0645830706,0
5658,5.658412,0.415824175,1.01199734,-0.00581514835,0.0645797774,0
5659,5.659419,0.415824175,1.01187813,-0.00593435764,0.0645797774,0
5660,5.660413,1.29985344,1.01194239,-0.00587010384,0.0645732284,0
5661,5.661432,0.896923065,1.01230812,-0.00550436974,0.0645698681,0
5662,5.662415,0.562490821,1.01232553,-0.00548696518,0.0645665005,0
5663,5.663418,1.51501834,1.01228714,-0.00552535057,0.0645631403,0
5664,5.664415,1.4610256,1.01212966,-0.00568282604,0.0645598248,0
5665,5.665415,1.57868135,1.01186395,-0.00597989559,0.0645565614,0
5666,5.666432,1.47472525,1.01142502,-0.0064188242,0.0645565614,0
5667,5.667414,1.47472525,1.01103067,-0.00681316853,0.0645534098,0
5668,5.668416,0.46578753,1.01063693,-0.00720691681,0.0645474195,0
5669,5.669414,1.23054945,1.01029634,-0.00754749775,0.064544566,0
5670,5.670415,0.510915756,1.00978792,-0.00805592537,0.0645418763,0
5671,5.671413,0.572967052,1.00921881,-0.00862503052,0.064539358,0
5672,5.672415,0.493186802,1.00887382,-0.0089700222,0.0645369589,0
5673,5.673413,1.54241753,1.0085268,-0.00931704044,0.0645346791,0
5674,5.674415,1.54241753,1.0085268,-0.00931704044,0.0645346791,0
5675,5.675413,0.547985315,1.0073688,-0.0104750395,0.0645326376,0
5676,5.676446,0.574578762,1.00691521,-0.0109286308,0.0645291433,0
5677,5.677415,0.904175818,1.00636828,-0.011475563,0.0645277277,0
5678,5.678414,1.02424908,1.00639856,-0.0114452839,0.0645262972,0
5679,5.679415,1.96307695,1.00657761,-0.0112662315,0.0645247996,0
5680,5.680413,0.58102566,1.00666678,-0.011177063,0.0645232499,0
5681,5.681415,1.0202198,1.00691319,-0.0109306574,0.0645232499,0
5682,5.682414,1.0202198,1.00702071,-0.0108231306,0.0645215958,0
5683,5.683415,1.174945,1.00784922,-0.00999462605,0.064517878,0
5684,5.684413,1.18380952,1.00913596,-0.00870788097,0.064515397,0
5685,5.685415,0.717216134,1.01040435,-0.00743949413,0.064512521,0
5686,5.686431,1.5738461,1.01160169,-0.00624215603,0.0645093247,0
5687,5.687413,1.47875452,1.01288331,-0.00496053696,0.0645058677,0
5688,5.688415,0.603589714,1.01410782,-0.00373601913,0.0645021945,0
5689,5.689413,0.603589714,1.01410782,-0.00373601913,0.0645021945,0
5690,5.690415,1.2023443,1.01666379,-0.00118005276,0.0644983798,0
5691,5.691413,0.632600725,1.01809716,0.00025331974,0.0644905344,0
5692,5.692414,1.00007319,1.01934671,0.00150287151,0.0644866377,0
5693,5.693415,0.718827844,1.02073586,0.00289201736,0.0644828677,0
5694,5.694440,1.28615379,1.02196813,0.00412428379,0.0644792542,0
5695,5.695413,1.1128937,1.0228945,0.00505065918,0.0644792542,0
5696,5.696443,1.24102557,1.02375591,0.00591206551,0.0644758046,0
5697,5.697457,1.24102557,1.02375591,0.00591206551,0.0644725412,0
5698,5.698443,0.860659301,1.02477241,0.00684261322,0.0644694194,0
5699,5.699415,0.610842466,1.02520549,0.00727570057,0.0644663796,0
5700,5.700414,1.17816854,1.02573574,0.00780594349,0.064463459,0
5701,5.701416,1.31597066,1.0260675,0.00813770294,0.0644606948,0
5702,5.702415,0.950109899,1.02632344,0.00839364529,0.0644580275,0
5703,5.703417,1.26923072,1.02596521,0.00803542137,0.0644554421,0
5704,5.704416,1.26923072,1.02596521,0.00803542137,0.0644527525,0
5705,5.705418,0.755897403,1.02589357,0.00796377659,0.0644500256,0
5706,5.706412,0.415824175,1.0254916,0.00756180286,0.0644473061,0
5707,5.707414,1.17333329,1.02479279,0.00686299801,0.0644444749,0
5708,5.708413,1.61897433,1.02415311,0.00622332096,0.0644414425,0
5709,5.709428,1.69150186,1.02328372,0.00535392761,0.0644382536,0
5710,5.710419,0.417435884,1.02263844,0.00470864773,0.0644348711,0
5711,5.711413,1.17413914,1.02201617,0.00408637524,0.0644313619,0
5712,5.712420,1.17413914,1.02201617,0.00408637524,0.0644277483,0
5713,5.713414,1.84945047,1.02146339,0.00312662125,0.0644240528,0
5714,5.714414,1.68102562,1.02105641,0.00299310684,0.0644203126,0
5715,5.715416,0.976703286,1.0209229,0.00310719013,0.0644165501,0
5716,5.716417,1.31194139,1.02103698,0.00276625156,0.0644128025,0
5717,5.717419,1.07582414,1.02069604,0.00264358521,0.0644090176,0
5718,5.718418,0.518168509,1.02057338,0.00239169598,0.0644052178,0
5719,5.719412,0.518168509,1.02032149,0.00239169598,0.0644014031,0
5720,5.720453,1.4134798,1.0201689,0.00223910809,0.064397566,0
5721,5.721430,0.782490849,1.02014744,0.00198757648,0.064393729,0
5722,5.722413,0.597142875,1.01991737,0.00187289715,0.0643898696,0
5723,5.723415,1.21362638,1.01980269,0.00196409225,0.0643860102,0
5724,5.724414,1.0637362,1.01989388,0.00170338154,0.0643821582,0
5725,5.725416,1.74227107,1.01963317,0.00140440464,0.0643782765,0
5726,5.726418,1.27164829,1.0193342,0.00140440464,0.0643743873,0
5727,5.727412,1.27164829,1.01925969,0.00132989883,0.0643704906,0
5728,5.728419,1.46344316,1.01946938,0.00153958797,0.0643666089,0
5729,5.729420,1.53435898,1.01971543,0.00178563595,0.064362742,0
5730,5.730418,1.38446879,1.01962948,0.00158250332,0.0643588603,0
5731,5.731419,0.788937688,1.01908994,0.00104296207,0.0643549562,0
5732,5.732431,1.15721607,1.01885951,0.000812530518,0.0643510371,0
5733,5.733414,0.410183132,1.0186702,0.000623226166,0.0643471181,0
5734,5.734415,0.410183132,1.01785243,-0.000194549561,0.0643431917,0
5735,5.735413,1.11531138,1.01705539,-0.00099158287,0.0643392801,0
5736,5.736418,1.17333329,1.01604891,-0.0019980669,0.0643354356,0
5737,5.737416,0.769597054,1.0155791,-0.00246787071,0.0643316209,0
5738,5.738418,1.48439562,1.01505494,-0.00299203396,0.0643278658,0
5739,5.739416,1.10564101,1.01470256,-0.00334441662,0.0643241554,0
5740,5.740417,0.735750914,1.01451027,-0.0035367012,0.0643204674,0
5741,5.741415,1.01296699,1.01417649,-0.00387048721,0.0643168315,0
5742,5.742417,1.01296699,1.01446176,-0.00358521938,0.0643131509,0
5743,5.743431,1.46183145,1.01451361,-0.00353336334,0.0643094704,0
5744,5.744414,0.967838824,1.01442349,-0.00362348557,0.0643057972,0
5745,5.745415,1.57706952,1.01421535,-0.00383162498,0.0643021539,0
5746,5.746417,1.5794872,1.01423705,-0.00380992889,0.0642985031,0
5747,5.747418,0.828424871,1.01460338,-0.00344359875,0.0642948076,0
5748,5.748416,0.911428571,1.01492023,-0.00312674046,0.0642910749,0
5749,5.749418,0.911428571,1.01515162,-0.00289535522,0.0642873123,0
5750,5.750416,1.41428566,1.01576936,-0.00227761269,0.0642834827,0
5751,5.751417,1.17978024,1.01651716,-0.00152981281,0.0642796084,0
5752,5.752415,1.07260072,1.01701641,-0.00103056431,0.0642757043,0
5753,5.753417,0.937216103,1.01718628,-0.000860691071,0.0642717928,0
5754,5.754449,1.34578753,1.01782334,-0.000223636627,0.0642678738,0
5755,5.755414,0.975897431,1.01839852,0.000351548195,0.0642639548,0
5756,5.756416,1.43846154,1.01927292,0.00122594833,0.0642600656,0
5757,5.757417,1.43846154,1.01994097,0.00189399719,0.0642562062,0
5758,5.758415,0.93157506,1.02059114,0.00254416466,0.0642524064,0
5759,5.759417,1.29582417,1.02163601,0.00358903408,0.0642487332,0
5760,5.760415,1.35626376,1.02293348,0.00488650799,0.0642452687,0
5761,5.761416,0.678534806,1.02424979,0.00620281696,0.0642420948,0
5762,5.762415,1.66410255,1.02523851,0.00716817379,0.0642391592,0
5763,5.763416,1.80029297,1.02644932,0.00837898254,0.0642365888,0
5764,5.764415,1.80029297,1.02756846,0.00949811935,0.0642343983,0
5765,5.765446,1.85509157,1.02854288,0.0104725361,0.0642325878,0
5766,5.766420,0.414212435,1.02901566,0.0109453201,0.0642309785,0
5767,5.767419,0.66564101,1.0291971,0.0111267567,0.0642294362,0
5768,5.768413,0.574578762,1.02941501,0.0113446712,0.0642279983,0
5769,5.769420,0.632600725,1.02973294,0.0116626024,0.0642266944,0
5770,5.770414,1.49567759,1.03027809,0.0122077465,0.0642256439,0
5771,5.771413,1.16285717,1.03072977,0.0126594305,0.064224802,0
5772,5.772415,1.16285717,1.03089941,0.0128290653,0.0642240494,0
5773,5.773414,0.434358954,1.03141034,0.0133399963,0.0642235577,0
5774,5.774416,1.42717946,1.03198349,0.0139131546,0.064223364,0
5775,5.775430,1.37963367,1.03263795,0.0145676136,0.0642235279,0
5776,5.776430,0.769597054,1.03323066,0.0151603222,0.0642240271,0
5777,5.777413,1.51985347,1.03371131,0.015640974,0.0642248169,0
5778,5.778416,1.58835161,1.03451645,0.0164461136,0.0642261058,0
5779,5.779415,1.58835161,1.03494823,0.0168778896,0.064227663,0
5780,5.780417,0.835677624,1.03523135,0.0171610117,0.0642294139,0
5781,5.781416,1.77611721,1.03534961,0.0172792673,0.0642312393,0
5782,5.782418,0.452893764,1.0356282,0.0175578594,0.0642332509,0
5783,5.783417,1.09435892,1.0361346,0.0180642605,0.0642356053,0
5784,5.784419,1.26117218,1.03644359,0.018373251,0.0642381832,0
5785,5.785417,0.664835155,1.03673851,0.0186681747,0.0642409697,0
5786,5.786415,1.17897439,1.03699124,0.0189208984,0.0642439425,0
5787,5.787430,1.17897439,1.0370481,0.0189777613,0.0642469451,0
5788,5.788413,0.723662972,1.036834,0.0187636614,0.0642497987,0
5789,5.789415,0.41501832,1.0367763,0.0187059641,0.0642526075,0
5790,5.790414,0.847765565,1.0363456,0.0182752609,0.0642551109,0
5791,5.791416,0.894505501,1.03601146,0.0179411173,0.0642573759,0
5792,5.792415,1.20315015,1.03621364,0.0181432962,0.0642597899,0
5793,5.793417,0.777655661,1.03628731,0.0182169676,0.0642622486,0
5794,5.794416,0.777655661,1.03638446,0.0181109905,0.0642646328,0
5795,5.795417,1.63912082,1.03614318,0.0178697109,0.064266853,0
5796,5.796418,0.407765567,1.03599632,0.0177228451,0.064268969,0
5797,5.797491,1.57223439,1.03628111,0.0180076361,0.0642712861,0
5798,5.798415,0.425494492,1.03626597,0.0179924965,0.0642735884,0
5799,5.799414,1.71487176,1.03622186,0.0179483891,0.0642758608,0
5800,5.800415,0.48271063,1.03596795,0.0176944733,0.0642779544,0
5801,5.801413,1.25956047,1.03567553,0.0174020529,0.0642798543,0
5802,5.802415,1.25956047,1.03524971,0.0169762373,0.0642814711,0
5803,5.803413,1.24908423,1.03463972,0.0163662434,0.0642827004,0
5804,5.804415,0.498827845,1.03425324,0.0159797668,0.0642836839,0
5805,5.805413,1.90102565,1.03382981,0.0155563354,0.0642844141,0
5806,5.806418,1.93245423,1.033409,0.0151355267,0.0642848983,0
5807,5.807416,0.86549449,1.03293598,0.0146625042,0.064285107,0
5808,5.808431,0.826813161,1.03232181,0.0140483379,0.0642849803,0
5809,5.809413,0.826813161,1.03164303,0.0133695602,0.0642844886,0
5810,5.810415,0.544761896,1.03093827,0.0126647949,0.0642836541,0
5811,5.811413,1.06454206,1.03073573,0.0124622583,0.0642827153,0
5812,5.812415,0.851794839,1.0302738,0.0120003223,0.0642815605,0
5813,5.813413,0.543150187,1.03009939,0.0118259192,0.0642803237,0
5814,5.814415,1.14915752,1.02968287,0.0114094019,0.0642789006,0
5815,5.815413,1.50373626,1.02957332,0.0112998486,0.0642774403,0
5816,5.816417,0.510915756,1.02952623,0.0112527609,0.0642759502,0
5817,5.817415,0.510915756,1.0290879,0.0108144283,0.0642742813,0
5818,5.818458,0.751868129,1.02860773,0.0103342533,0.0642724112,0
5819,5.819418,0.764761865,1.02775538,0.00948190689,0.0642702132,0
5820,5.820417,0.467399269,1.02702737,0.00875389576,0.064267762,0
5821,5.821418,1.38930404,1.02619958,0.00792610645,0.06426505,0
5822,5.822416,0.813919425,1.02517045,0.00689697266,0.0642620474,0
5823,5.823418,0.59956044,1.02405274,0.00577926636,0.0642587617,0
5824,5.824416,0.59956044,1.02268946,0.00441598892,0.0642552152,0
5825,5.825417,0.924322307,1.02136362,0.0030901432,0.0642514825,0
5826,5.826419,2.22336984,1.02007711,0.00170981884,0.0642476082,0
5827,5.827413,1.07340658,1.01949418,0.00112688541,0.0642437115,0
5828,5.828418,0.505274713,1.01898789,0.000620603561,0.0642398,0
5829,5.829420,0.411794871,1.01812744,-0.000239849091,0.064235881,0
5830,5.830432,0.585054934,1.01734483,-0.00102245808,0.0642319843,0
5831,5.831415,0.737362623,1.01627517,-0.00209212303,0.0642281473,0
5832,5.832417,0.737362623,1.01546848,-0.00289881229,0.0642243922,0
5833,5.833416,1.42153847,1.01444387,-0.00392341614,0.0642207637,0
5834,5.834434,0.597142875,1.01338375,-0.00498354435,0.0642173216,0
5835,5.835416,1.10483515,1.01247203,-0.005895257,0.0642140731,0
5836,5.836414,1.52146518,1.01077652,-0.00759077072,0.0642112568,0
5837,5.837412,1.06615388,1.00914013,-0.00922715664,0.0642089769,0
5838,5.838415,0.754285693,1.00757027,-0.0107970238,0.0642073005,0
5839,5.839413,0.754285693,1.00622821,-0.012139082,0.0642062202,0
5840,5.840432,0.552014649,1.00473261,-0.0136346817,0.0642058849,0
5841,5.841417,1.33208787,1.00328648,-0.0150808096,0.0642063394,0
5842,5.842416,0.817948699,1.00181115,-0.0165561438,0.0642076954,0
5843,5.843419,0.701098919,1.00047815,-0.017889142,0.064209938,0
5844,5.844417,1.51824176,0.999608517,-0.0187587738,0.0642127991,0
5845,5.845419,1.56578755,0.998941541,-0.0194257498,0.0642161369,0
5846,5.846413,0.409377277,0.998254299,-0.0201129913,0.0642200038,0
5847,5.847415,0.409377277,0.997443676,-0.0209236145,0.0642245114,0
5848,5.848414,1.36835158,0.996908069,-0.0214592218,0.0642294511,0
5849,5.849416,1.51663005,0.996843755,-0.0215235353,0.064234443,0
5850,5.850415,0.555238068,0.996801555,-0.0215657353,0.0642394722,0
5851,5.851455,1.03553116,0.996874571,-0.0214927197,0.0642444342,0
5852,5.852418,0.895311356,0.99639976,-0.0219675303,0.0642497987,0
5853,5.853416,1.3006593,0.996142864,-0.0222244263,0.0642553791,0
5854,5.854419,1.3006593,0.99590826,-0.0224590302,0.0642611608,0
5855,5.855417,1.71003664,0.995753706,-0.022613585,0.0642670766,0
5856,5.856415,1.08468866,0.996176481,-0.0221908092,0.0642726198,0
5857,5.857413,1.03150177,0.996633053,-0.0217342377,0.064277783,0
5858,5.858416,0.479487181,0.996667325,-0.0215358138,0.0642827749,0
5859,5.859415,1.32080579,0.996802628,-0.0214005113,0.0642876625,0
5860,5.860416,0.750256419,0.996792436,-0.0214107037,0.0642925426,0
5861,5.861413,0.457728922,0.99711591,-0.0210872293,0.0642971694,0
5862,5.862414,0.457728922,0.997603536,-0.0205996037,0.0643014014,0
5863,5.863429,1.4263736,0.997745633,-0.0204575062,0.0643055215,0
5864,5.864419,0.994432211,0.997621357,-0.0205817819,0.0643097386,0
5865,5.865413,0.558461547,0.997715294,-0.0204878449,0.0643138811,0
5866,5.866414,0.694652021,0.998108864,-0.0200942755,0.0643177181,0
5867,5.867416,1.00249088,0.998499751,-0.0197033882,0.0643212497,0
5868,5.868414,0.419853479,0.998877227,-0.019325912,0.0643244982,0
5869,5.869415,0.419853479,0.998843133,-0.0193600059,0.0643277764,0
5870,5.870413,1.5375824,0.999063194,-0.0191399455,0.0643308908,0
5871,5.871415,1.23135531,0.999393284,-0.018809855,0.0643337592,0
5872,5.872413,1.24747252,0.999706805,-0.0184963346,0.0643364042,0
5873,5.873415,0.413406581,0.999926805,-0.0182763338,0.0643388927,0
5874,5.874413,1.67377281,1.00022137,-0.0179817677,0.06434118,0
5875,5.875428,0.691428542,1.00039577,-0.0178073645,0.0643433481,0
5876,5.876413,1.49164832,1.00045657,-0.0177465677,0.0643454641,0
5877,5.877415,1.49164832,1.00023293,-0.0179702044,0.064347744,0
5878,5.878413,1.21282053,1.00025487,-0.0179482698,0.0643500015,0
5879,5.879414,0.622930408,1.00060236,-0.0176007748,0.0643520206,0
5880,5.880412,1.49245417,1.00103152,-0.0171716213,0.0643537566,0
5881,5.881414,0.800219774,1.00132978,-0.0168733597,0.0643552989,0
5882,5.882412,0.671282053,1.00142169,-0.0167814493,0.0643567815,0
5883,5.883414,0.800219774,1.00232339,-0.0158797503,0.064357698,0
5884,5.884420,0.800219774,1.00348639,-0.0147167444,0.0643579289,0
5885,5.885475,0.463369966,1.00439632,-0.0138068199,0.0643576607,0
5886,5.886416,1.08307695,1.00550234,-0.0127007961,0.0643568337,0
5887,5.887414,1.03633702,1.00630605,-0.0118970871,0.0643556193,0
5888,5.888415,0.984761894,1.00739229,-0.0108108521,0.0643539429,0
5889,5.889414,1.64315021,1.0087316,-0.00947153568,0.0643517375,0
5890,5.890416,1.33289373,1.00980127,-0.00817537308,0.0643490925,0
5891,5.891429,0.595531106,1.01042998,-0.00754666328,0.0643462539,0
5892,5.892419,0.595531106,1.01106369,-0.0069129467,0.0643432438,0
5893,5.893413,1.32241762,1.01164615,-0.00633049011,0.0643400848,0
5894,5.894419,0.435164839,1.01241505,-0.00556159019,0.0643367544,0
5895,5.895453,1.59238088,1.01309288,-0.00488376617,0.0643332899,0
5896,5.896415,0.409377277,1.01352298,-0.00445365906,0.0643297434,0
5897,5.897414,0.560879111,1.01452744,-0.00344920158,0.0643260404,0
5898,5.898416,0.784102559,1.0156759,-0.00230073929,0.0643222183,0
5899,5.899415,0.784102559,1.0163548,-0.00162184238,0.064318344,0
5900,5.900417,1.22168493,1.01693249,-0.00104415417,0.0643144324,0
5901,5.901416,0.737362623,1.01746356,-0.000513076782,0.0643105134,0
5902,5.902418,0.618095219,1.01841438,0.000437736511,0.0643065944,0
5903,5.903417,1.45054948,1.0188179,0.000841259956,0.0643026829,0
5904,5.904419,1.32564104,1.01905847,0.0010818243,0.0642987788,0
5905,5.905418,1.10241759,1.01926565,0.00128901005,0.0642948821,0
5906,5.906415,1.52388275,1.01922596,0.00124931335,0.0642909929,0
5907,5.907469,1.52388275,1.01917648,0.0011998415,0.0642870963,0
5908,5.908415,0.749450564,1.01887751,0.000900864601,0.0642831847,0
5909,5.909414,0.893699646,1.01850224,0.000525593758,0.0642792657,0
5910,5.910416,1.57304025,1.01834083,0.00036418438,0.0642753467,0
5911,5.911415,1.2660073,1.0179925,1.58548355e-05,0.0642714202,0
5912,5.912417,1.00249088,1.0182426,0.000265955925,0.0642675012,0
5913,5.913416,1.3643223,1.01841271,0.000436067581,0.0642635822,0
5914,5.914419,1.3643223,1.01837695,0.000400304794,0.0642596707,0
5915,5.915417,1.43846154,1.01834571,0.00036907196,0.0642557442,0
5916,5.916414,0.826813161,1.01885629,0.000879645348,0.0642518401,0
5917,5.917413,0.818754554,1.01883531,0.000858664513,0.064247936,0
5918,5.918457,0.527032971,1.01861858,0.000641942024,0.064244017,0
5919,5.919412,1.45699632,1.01860511,0.000628471375,0.0642401055,0
5920,5.920419,0.816336989,1.01848114,0.000504493713,0.0642361939,0
5921,5.921414,0.684175789,1.0185318,0.000555157661,0.0642322749,0
5922,5.922413,0.684175789,1.01824832,0.00022482872,0.0642283559,0
5923,5.923415,0.471428573,1.01799178,-3.1709671e-05,0.0642244369,0
5924,5.924414,1.45296705,1.01774538,-0.000278115273,0.0642205179,0
5925,5.925416,0.750256419,1.01808798,6.44922256e-05,0.0642165989,0
5926,5.926416,0.519780219,1.01821673,0.000193238258,0.0642126799,0
5927,5.927417,1.7342124,1.01845026,0.000426769257,0.0642087609,0
5928,5.928415,1.01377285,1.01864457,0.000621080399,0.0642048493,0
5929,5.929417,1.01377285,1.01874352,0.000720024109,0.0642009377,0
5930,5.930415,1.40783882,1.01869333,0.000669836998,0.0641970336,0
